"","DRUG_NAME","DRUG_ID","DRUG_TARGET","TARGET_PATHWAY","FEATURE_NAME","N_FEATURE_POS","N_FEATURE_NEG","IC50_EFFECT_SIZE","LOG_IC50_MEAN_POS","LOG_IC50_MEAN_NEG","LOG_MAX_CONC_TESTED","LOG_MAX_CONC_TESTED_2","FEATURE_IC50_T_PVAL","FEATURE_DELTA_MEAN_IC50","FEATURE_POS_IC50_VAR","FEATURE_NEG_IC50_VAR","FEATURE_PVAL","TISSUE_PVAL","MSI_PVAL","FDR","TISSUE_TYPE","SCREENING_SET","SIGNED_EFFECT_SIZE"
"335","TW 37",1149,"BCL2, BCL-XL, MCL1","Apoptosis regulation","ACACA_mut",5,370,0.869181670590297,0.0867896247787572,1.31416448296116,NA,NA,0.0405236886299648,-1.2273748581824,0.928642327128408,1.41644091074265,0.0358324428715623,5.556825664e-07,0.124167812584688,64.745085702434,"PANCANCER","GDSC2",-0.869181670590297
"336","TW 37",1149,"BCL2, BCL-XL, MCL1","Apoptosis regulation","AFF4_mut",6,369,0.437891272355436,0.687238627156352,1.30772730367638,NA,NA,0.338621030957346,-0.620488676520026,1.43036369481065,1.41681002153676,0.5939116393986,7.3813130142e-07,0.126406290979888,99.5973281749449,"PANCANCER","GDSC2",-0.437891272355436
"337","TW 37",1149,"BCL2, BCL-XL, MCL1","Apoptosis regulation","AHNAK_mut",5,370,0.395845978329378,0.744101727802867,1.30528188697434,NA,NA,0.350245989279718,-0.561180159171477,1.18186063765585,1.42001470783876,0.459251905355662,7.249397785e-07,0.126262647996983,99.5973281749449,"PANCANCER","GDSC2",-0.395845978329378
"338","TW 37",1149,"BCL2, BCL-XL, MCL1","Apoptosis regulation","ALK_mut",7,368,0.840066831984973,0.135409114356689,1.31991017124735,NA,NA,0.0177312644573723,-1.18450105689066,0.974093771248153,1.41602033974461,0.095249570125967,6.2166824906e-07,0.125046610939769,79.8779872180179,"PANCANCER","GDSC2",-0.840066831984973
"339","Erlotinib",1168,"EGFR","EGFR signaling","ABCB1_mut",16,936,0.502735448150928,3.47056883747245,2.78596203710304,NA,NA,0.0193782582646484,0.684606800369408,1.03764516945522,1.36633680717779,0.043974567665568,0,0.0319907660198838,33.9428872333043,"PANCANCER","GDSC2",0.502735448150928
"340","Erlotinib",1168,"EGFR","EGFR signaling","ACACA_mut",11,941,0.0107193935715346,2.81192679912454,2.7972990152366,NA,NA,0.970101782594773,0.0146277838879465,1.25463991288148,1.36573156147035,0.693899436101992,0,0.0323542979036199,69.5017460265813,"PANCANCER","GDSC2",0.0107193935715346
"341","Erlotinib",1168,"EGFR","EGFR signaling","AFF4_mut",10,942,0.397964773423951,2.26054840856327,2.80316781745475,NA,NA,0.330889664075041,-0.542619408891482,1.66500231274822,1.36027961404575,0.467636239378696,0,0.0323194654919117,64.2241665730645,"PANCANCER","GDSC2",-0.397964773423951
"342","Erlotinib",1168,"EGFR","EGFR signaling","AHNAK_mut",15,937,0.00976216970411978,2.81057968165097,2.79725813543569,NA,NA,0.967253623818935,0.01332154621528,1.22319935346858,1.36661320349428,0.336863629412206,0,0.0322825933664008,61.5373286657146,"PANCANCER","GDSC2",0.00976216970411978
"343","Erlotinib",1168,"EGFR","EGFR signaling","ALK_mut",13,939,0.0157535792104776,2.81867193444983,2.79717447601721,NA,NA,0.97109781320848,0.0214974584326195,2.0896375533547,1.35281745352409,0.558454245145729,0,0.0323367699829529,66.1639032468594,"PANCANCER","GDSC2",0.0157535792104776
"344","CCT-018159",1170,"HSP90","Protein stability and degradation","ABCB1_mut",4,220,0.661534235489885,4.50301016356826,3.60022306737897,NA,NA,0.356405387303407,0.902787096189288,1.6572578534876,1.36024221496702,0.47434708319964,0.00020170889321223,0.247942035371248,99.3614471819323,"PANCANCER","GDSC2",0.661534235489885
"345","CCT-018159",1170,"HSP90","Protein stability and degradation","AHNAK_mut",3,221,0.443127046584496,4.21449821604129,3.60822452864038,NA,NA,0.530251438134593,0.606273687400909,1.39303251433494,1.36794317098305,0.306543409514961,0.000193502669284,0.247305370618226,99.3614471819323,"PANCANCER","GDSC2",0.443127046584496
"346","CCT-018159",1170,"HSP90","Protein stability and degradation","ALK_mut",3,221,1.04102861104008,5.0133558928503,3.59738030678324,NA,NA,0.300555470146534,1.41597558606706,1.77387331928906,1.35582989041807,0.0534764616181891,0.00015670250239765,0.244108632324545,89.3591694599825,"PANCANCER","GDSC2",1.04102861104008
"347","Rucaparib",1175,"PARP1, PARP2","Genome integrity","ABCB1_mut",15,930,0.150611360751928,3.82640303090126,3.98587480808402,NA,NA,0.677911520827013,-0.159471777182765,1.45058755969979,1.05181045004239,0.576024653688452,0,0.629945873684187,87.5679308591534,"PANCANCER","GDSC2",-0.150611360751928
"348","Rucaparib",1175,"PARP1, PARP2","Genome integrity","ACACA_mut",10,935,0.0435453972143796,3.93771661295889,3.98383149823751,NA,NA,0.890873841959659,-0.0461148852786231,1.02810201586497,1.05930052515656,0.574323632919388,0,0.629945351046765,87.5679308591534,"PANCANCER","GDSC2",-0.0435453972143796
"349","Rucaparib",1175,"PARP1, PARP2","Genome integrity","AFF4_mut",10,935,0.00991536068942339,3.97295409031011,3.98345462682199,NA,NA,0.97608048138411,-0.0105005365118758,1.07220198613489,1.05888925106094,0.836007926657922,0,0.629996312588613,88.2256032502153,"PANCANCER","GDSC2",-0.00991536068942339
"350","Rucaparib",1175,"PARP1, PARP2","Genome integrity","AHNAK_mut",15,930,0.0655282912602068,4.05163531381107,3.98224202932742,NA,NA,0.800035209759805,0.0693932844836551,1.03296208251807,1.05936928614278,0.775287605445844,0,0.629989090619002,88.2256032502153,"PANCANCER","GDSC2",0.0655282912602068
"351","Rucaparib",1175,"PARP1, PARP2","Genome integrity","ALK_mut",13,932,0.195655752441182,3.77904418558372,3.98619317872218,NA,NA,0.560740389289683,-0.207148993138463,1.24273210554469,1.05616143388293,0.684436064411766,0,0.629973449450372,88.2256032502153,"PANCANCER","GDSC2",-0.195655752441182
"352","Niraparib",1177,"PARP1, PARP2","Genome integrity","ABCB1_mut",15,876,0.221939708347484,4.44455182113679,4.10871698737609,NA,NA,0.214812701959199,0.335834833760702,0.984784017586585,1.52014269255922,0.315318682968411,0,0.507972943671365,59.1772189088373,"PANCANCER","GDSC2",0.221939708347484
"353","Niraparib",1177,"PARP1, PARP2","Genome integrity","ACACA_mut",10,881,0.260717067599655,4.50446691255509,4.10994289345398,NA,NA,0.240923170483088,0.394524019101111,0.984162708060387,1.51768508653051,0.661943617871087,0,0.508174062276908,67.7672159323785,"PANCANCER","GDSC2",0.260717067599655
"354","Niraparib",1177,"PARP1, PARP2","Genome integrity","AFF4_mut",8,883,0.103839066134234,4.27014334269644,4.1129594694416,NA,NA,0.715355224618178,0.157183873254843,1.1630914449419,1.51618431325508,0.933137225335506,0,0.508219376969732,70.5108110765274,"PANCANCER","GDSC2",0.103839066134234
"355","Niraparib",1177,"PARP1, PARP2","Genome integrity","AHNAK_mut",14,877,0.0667252630606867,4.01495271092485,4.11595783387179,NA,NA,0.803352104111929,-0.101005122946934,1.47564235174182,1.51430459329748,0.64277253781025,0,0.508168164768254,67.7672159323785,"PANCANCER","GDSC2",-0.0667252630606867
"356","Niraparib",1177,"PARP1, PARP2","Genome integrity","ALK_mut",11,880,0.181570580534604,3.84295750480328,4.1177634383019,NA,NA,0.627554715086526,-0.274805933498623,1.81417775024072,1.50972848763712,0.36314270214797,0,0.508017565864854,60.9383301549675,"PANCANCER","GDSC2",-0.181570580534604
"357","MK-1775",1179,"WEE1, PLK1","Cell cycle","ABCB1_mut",16,948,0.108022120411886,0.78890861685174,0.635477815026344,NA,NA,0.651772010599206,0.153430801825395,1.32094119752267,1.42188354291689,0.482686438263166,0,0.238588222027696,69.2528508608281,"PANCANCER","GDSC2",0.108022120411886
"358","MK-1775",1179,"WEE1, PLK1","Cell cycle","ACACA_mut",11,953,0.244490693831124,0.294804202046576,0.641986002405131,NA,NA,0.423318827198985,-0.347181800358556,1.37228040233559,1.4205134691264,0.455548571617178,0,0.238572149920635,66.9167393335967,"PANCANCER","GDSC2",-0.244490693831124
"359","MK-1775",1179,"WEE1, PLK1","Cell cycle","AFF4_mut",10,954,0.412273684754354,0.0589706059106216,0.644094130456495,NA,NA,0.224182419839158,-0.585123524545873,1.41230194931438,1.41932548638524,0.482871581601084,0,0.238588326630892,69.2528508608281,"PANCANCER","GDSC2",-0.412273684754354
"360","MK-1775",1179,"WEE1, PLK1","Cell cycle","AHNAK_mut",15,949,0.224420095801427,0.324317240232682,0.642982874511182,NA,NA,0.263742559253934,-0.318665634278501,1.04725850373236,1.4247250010454,0.553576347880277,0,0.238623830003132,72.3910611271793,"PANCANCER","GDSC2",-0.224420095801427
"361","MK-1775",1179,"WEE1, PLK1","Cell cycle","ALK_mut",13,951,0.50710358504639,-0.0713872567740786,0.647721914671572,NA,NA,0.0861935419203929,-0.719109171445651,1.38070540858556,1.41853725755113,0.636050089304991,0,0.238655714682422,72.7716952943607,"PANCANCER","GDSC2",-0.50710358504639
"362","Dinaciclib",1180,"CDK1, CDK2, CDK5, CDK9","Cell cycle","ABCB1_mut",15,873,0.0949267209935196,-2.51177604725481,-2.6518477301555,NA,NA,0.70285283053738,0.140071682900695,1.38081089582808,1.47704884806771,0.964479744683608,0,0.53010372971757,75.0533223682699,"PANCANCER","GDSC2",0.0949267209935196
"363","Dinaciclib",1180,"CDK1, CDK2, CDK5, CDK9","Cell cycle","ACACA_mut",10,878,0.323241641868431,-3.12083895526333,-2.64411312025278,NA,NA,0.13397320075345,-0.476725835010547,0.906943492601345,1.47952633055389,0.184972353310763,0,0.529683201630622,44.5430287643354,"PANCANCER","GDSC2",-0.323241641868431
"364","Dinaciclib",1180,"CDK1, CDK2, CDK5, CDK9","Cell cycle","AFF4_mut",8,880,0.585158174862976,-3.50390502410885,-2.64171416925194,NA,NA,0.0206038764066277,-0.862190854856918,0.819978775578385,1.47747648866021,0.102300861599545,0,0.529464575906862,39.0940004652057,"PANCANCER","GDSC2",-0.585158174862976
"365","Dinaciclib",1180,"CDK1, CDK2, CDK5, CDK9","Cell cycle","AHNAK_mut",14,874,0.168423481337119,-2.894049728418,-2.64556408802829,NA,NA,0.509701255997792,-0.248485640389717,1.36007633135583,1.47701096223601,0.445819068970034,0,0.529964972200365,56.1485245936668,"PANCANCER","GDSC2",-0.168423481337119
"366","Dinaciclib",1180,"CDK1, CDK2, CDK5, CDK9","Cell cycle","ALK_mut",11,877,0.0844222670994949,-2.77251394090655,-2.64793849006226,NA,NA,0.770304620858963,-0.124575450844285,1.36824536289139,1.47680384272293,0.533088287981887,0,0.530011147885994,58.7203081794303,"PANCANCER","GDSC2",-0.0844222670994949
"367","Gemcitabine",1190,"Pyrimidine antimetabolite","DNA replication","ABCB1_mut",16,941,0.498689889237082,0.711803434797792,-0.786474889835062,NA,NA,0.0486731541036685,1.49827832463285,2.77507736843978,3.00794703087996,0.193525067379269,0,0.0920667609792757,59.6608947609352,"PANCANCER","GDSC2",0.498689889237082
"368","Gemcitabine",1190,"Pyrimidine antimetabolite","DNA replication","ACACA_mut",11,946,0.287028547569018,0.0923634744815116,-0.771353080969688,NA,NA,0.432437252774446,0.8637165554512,3.48963903931315,3.00367073318771,0.650937601863939,0,0.0923270705053967,72.1031870598247,"PANCANCER","GDSC2",0.287028547569018
"369","Gemcitabine",1190,"Pyrimidine antimetabolite","DNA replication","AFF4_mut",10,947,0.158827295779601,-1.23452882243577,-0.756429491186558,NA,NA,0.658798733619847,-0.478099331249216,3.29887269066916,3.00730407338252,0.768631102913434,0,0.0923477922231574,76.642032517739,"PANCANCER","GDSC2",-0.158827295779601
"370","Gemcitabine",1190,"Pyrimidine antimetabolite","DNA replication","AHNAK_mut",15,942,0.303916510471853,-1.66140587914342,-0.747094403599657,NA,NA,0.22618602128952,-0.914311475543763,2.77595678311084,3.01175297858556,0.180291629180621,0,0.0920484429031648,59.6608947609352,"PANCANCER","GDSC2",-0.303916510471853
"371","Gemcitabine",1190,"Pyrimidine antimetabolite","DNA replication","ALK_mut",13,944,0.131086362490225,-1.1506650839728,-0.756065010896591,NA,NA,0.61087246256951,-0.394600073076204,2.70264329242141,3.01394166849531,0.911509425653999,0,0.0923607999548315,79.7643210642235,"PANCANCER","GDSC2",-0.131086362490225
"372","Bortezomib",1191,"Proteasome","Protein stability and degradation","ABCB1_mut",16,938,0.39257651242207,-4.32418420326397,-4.74333606181878,NA,NA,0.0921310354789396,0.419151858554805,0.92415716270584,1.06983591473938,0.256855547685933,0,0.948063022929577,86.5008141375002,"PANCANCER","GDSC2",0.39257651242207
"373","Bortezomib",1191,"Proteasome","Protein stability and degradation","ACACA_mut",11,943,0.0708269607171959,-4.81114886416034,-4.73543322983295,NA,NA,0.73173105377173,-0.0757156343273913,0.703840563270079,1.07223248639554,0.457808972940614,0,0.948083617813766,88.9120892462997,"PANCANCER","GDSC2",-0.0708269607171959
"374","Bortezomib",1191,"Proteasome","Protein stability and degradation","AFF4_mut",10,944,0.0820646429204244,-4.6494974310131,-4.73722584632215,NA,NA,0.843682852729483,0.0877284153090505,1.36299615135095,1.06581966859401,0.754184820328291,0,0.948096323194996,91.0688972293562,"PANCANCER","GDSC2",0.0820646429204244
"375","Bortezomib",1191,"Proteasome","Protein stability and degradation","AHNAK_mut",15,939,0.0408245113323731,-4.69334945351019,-4.73699247224237,NA,NA,0.867880233422175,0.0436430187321797,0.989076032030908,1.07018782016312,0.873042527427894,0,0.948098355818648,91.2307565247167,"PANCANCER","GDSC2",0.0408245113323731
"376","Bortezomib",1191,"Proteasome","Protein stability and degradation","ALK_mut",13,941,0.00505393458762283,-4.73097696098217,-4.73637988602069,NA,NA,0.989716356139316,0.0054029250385188,1.47543261282243,1.06286144201718,0.89571328538501,0,0.948098589953797,91.2307565247167,"PANCANCER","GDSC2",0.00505393458762283
"377","GSK269962A",1192,"ROCK1, ROCK2","Cytoskeleton","ABCB1_mut",5,262,0.0360120481324699,2.44185375376073,2.49452348757951,NA,NA,0.9555725617586,-0.0526697338187758,1.97902939382648,1.45321603614898,0.933980621077693,2.40947162e-09,0.238487415588013,90.3528196081934,"PANCANCER","GDSC2",-0.0360120481324699
"378","GSK269962A",1192,"ROCK1, ROCK2","Cytoskeleton","AHNAK_mut",4,263,0.052349167026708,2.41812108716431,2.49468417553603,NA,NA,0.811373997048388,-0.0765630883717243,0.568715686430371,1.4696365137559,0.680493772772205,2.36417593e-09,0.238329063425848,86.8071365589289,"PANCANCER","GDSC2",-0.052349167026708
"379","GSK269962A",1192,"ROCK1, ROCK2","Cytoskeleton","ALK_mut",3,264,0.711288669114328,3.51926182594986,2.48188120089691,NA,NA,0.446486630876337,1.03738062505295,1.9109376490213,1.45447217936747,0.0385075102632038,1.45735929e-09,0.234333456028563,54.156931692,"PANCANCER","GDSC2",0.711288669114328
"380","SB505124",1194,"TGFBR1, ACVR1B, ACVR1C","RTK signaling","ABCB1_mut",5,259,0.0566165539046543,3.57758170379882,3.66372932059513,NA,NA,0.943888331903909,-0.0861476167963064,2.56535900214177,1.49970761728702,0.472999965887199,1.798351e-11,0.271427193178039,95.2129331619047,"PANCANCER","GDSC2",-0.0566165539046543
"381","SB505124",1194,"TGFBR1, ACVR1B, ACVR1C","RTK signaling","AFF4_mut",5,259,0.707083197321593,2.61145263824121,3.68238046085686,NA,NA,0.0201004853613458,-1.07092782261565,0.67004084063234,1.52398491454427,0.739352182459972,1.900413e-11,0.271834109819802,95.2129331619047,"PANCANCER","GDSC2",-0.707083197321593
"382","SB505124",1194,"TGFBR1, ACVR1B, ACVR1C","RTK signaling","AHNAK_mut",5,259,0.157984702552835,3.89788605938642,3.65754583882703,NA,NA,0.694198395841747,0.240340220559392,1.25848165805464,1.52500595745168,0.752506583787691,1.903335e-11,0.271845444885571,95.2129331619047,"PANCANCER","GDSC2",0.157984702552835
"383","SB505124",1194,"TGFBR1, ACVR1B, ACVR1C","RTK signaling","ALK_mut",4,260,0.0898138188512533,3.52751197552927,3.66416828711929,NA,NA,0.829600180147951,-0.136656311590019,1.15457782622576,1.52528454400177,0.654858638683007,1.877437e-11,0.27174438571797,95.2129331619047,"PANCANCER","GDSC2",-0.0898138188512533
"384","Tamoxifen",1199,"ESR1","Hormone-related","ABCB1_mut",16,938,0.182981294528643,3.75518890499906,3.97897588922854,NA,NA,0.539148678097319,-0.223786984229478,1.41622259613763,1.21966266686071,0.594006134195529,0,0.164020796737107,75.1202136921746,"PANCANCER","GDSC2",-0.182981294528643
"385","Tamoxifen",1199,"ESR1","Hormone-related","ACACA_mut",11,943,0.450503361090112,3.43108744198503,3.98156993076831,NA,NA,0.147099601819584,-0.550482488783286,1.15662882864802,1.22260208038852,0.0709090542842007,0,0.163343031656945,50.9941679859472,"PANCANCER","GDSC2",-0.450503361090112
"386","Tamoxifen",1199,"ESR1","Hormone-related","AFF4_mut",10,944,0.103093240120117,3.85043314356934,3.97654457112358,NA,NA,0.689374941632996,-0.126111427554244,0.958752162372961,1.22552500968179,0.72546238580078,0,0.164057428793563,76.3644616632401,"PANCANCER","GDSC2",-0.103093240120117
"387","Tamoxifen",1199,"ESR1","Hormone-related","AHNAK_mut",15,939,0.1748233963688,3.7647662621697,3.97858457150566,NA,NA,0.404363737811645,-0.213818309335957,0.952095102013888,1.22664407478119,0.935546326108634,0,0.164084032227753,78.2969436287453,"PANCANCER","GDSC2",-0.1748233963688
"388","Tamoxifen",1199,"ESR1","Hormone-related","ALK_mut",13,941,0.152900423024223,3.79075092394341,3.97777114193952,NA,NA,0.598551113268934,-0.187020217996118,1.23949214889718,1.22294039952991,0.951283433656485,0,0.16408467174094,78.3871004006747,"PANCANCER","GDSC2",-0.152900423024223
"389","Fulvestrant",1200,"ESR","Hormone-related","ABCB1_mut",16,944,0.0937281636519879,2.98148545098067,3.06552139999564,NA,NA,0.734286099062646,-0.0840359490149747,0.965546477431508,0.895452557724963,0.635745722769908,0,0.548970448067417,85.4462843101718,"PANCANCER","GDSC2",-0.0937281636519879
"390","Fulvestrant",1200,"ESR","Hormone-related","ACACA_mut",11,949,0.317470102103812,2.78288159484332,3.06738068626797,NA,NA,0.433652051393361,-0.284499091424642,1.15338291571231,0.893036188292287,0.0736019905207892,0,0.548331174402432,65.9122303171247,"PANCANCER","GDSC2",-0.317470102103812
"391","Fulvestrant",1200,"ESR","Hormone-related","AFF4_mut",10,950,0.321666855456138,2.77885280650457,3.06712362183845,NA,NA,0.334585003804847,-0.288270815333882,0.890475075047208,0.8962320871214,0.214103590944176,0,0.548687214557331,73.6664191926173,"PANCANCER","GDSC2",-0.321666855456138
"392","Fulvestrant",1200,"ESR","Hormone-related","AHNAK_mut",15,945,0.0647342434656966,3.00698517943083,3.06502771547102,NA,NA,0.824084950120372,-0.0580425360401891,0.986527895381907,0.895226817057912,0.990735425377064,0,0.549018577644813,88.1960319326763,"PANCANCER","GDSC2",-0.0647342434656966
"393","Fulvestrant",1200,"ESR","Hormone-related","ALK_mut",13,947,0.357819310581538,2.74789521981259,3.06846180670962,NA,NA,0.317956150163345,-0.320566586897031,1.10515403135277,0.892920102433236,0.320315186916755,0,0.548806569236642,79.2028855980148,"PANCANCER","GDSC2",-0.357819310581538
"394","EPZ004777",1237,"DOT1L","Chromatin histone methylation","ABCB1_mut",16,946,0.0291613402313751,5.1764007475752,5.147988047864,NA,NA,0.912424182623753,0.0284126997112022,1.00869479280255,0.973772347260082,0.872155237810092,0,0.426808818437605,76.9622163989001,"PANCANCER","GDSC2",0.0291613402313751
"395","EPZ004777",1237,"DOT1L","Chromatin histone methylation","ACACA_mut",11,951,0.0177728212682116,5.16557924167035,5.14826260103278,NA,NA,0.9583864016509,0.0173166406375724,1.06888199966959,0.97328857813027,0.669585043226317,0,0.426770107190424,72.5750596626074,"PANCANCER","GDSC2",0.0177728212682116
"396","EPZ004777",1237,"DOT1L","Chromatin histone methylation","AFF4_mut",10,952,0.331695056055607,4.8288193839006,5.15181818424531,NA,NA,0.415854523488581,-0.322998800344712,1.19427411923101,0.971456687087376,0.200465004056505,0,0.426408967458576,61.0666112264618,"PANCANCER","GDSC2",-0.331695056055607
"397","EPZ004777",1237,"DOT1L","Chromatin histone methylation","AHNAK_mut",15,947,0.163194939963956,5.30495569558485,5.14598180549818,NA,NA,0.498232249525515,0.158973890086671,0.877841478770065,0.975488608987822,0.426250138588201,0,0.426658340105872,67.5501833075176,"PANCANCER","GDSC2",0.163194939963956
"398","EPZ004777",1237,"DOT1L","Chromatin histone methylation","ALK_mut",13,949,0.363542214534342,4.79934360863205,5.15324303301194,NA,NA,0.265523770844818,-0.353899424379891,1.0877677559301,0.971942586635368,0.564898931621828,0,0.426733126622795,72.2856452786226,"PANCANCER","GDSC2",-0.363542214534342
"399","YK-4-279",1239,"RNA helicase A","Other","ABCB1_mut",16,939,0.0470374306018064,2.32127168949433,2.24365510846121,NA,NA,0.879236911183608,0.0776165810331144,1.99813502990591,1.64393848649414,0.884669322165524,0,0.101590779875211,99.1088404754357,"PANCANCER","GDSC2",0.0470374306018064
"400","YK-4-279",1239,"RNA helicase A","Other","ACACA_mut",11,944,0.24618587423832,1.84353411493142,2.24963307056435,NA,NA,0.472929995700572,-0.40609895563293,1.79842655261498,1.64791169559999,0.215246241270228,0,0.101311522237443,79.4862228902914,"PANCANCER","GDSC2",-0.24618587423832
"401","YK-4-279",1239,"RNA helicase A","Other","AFF4_mut",10,945,0.229218447941403,1.87077734323604,2.24891504808955,NA,NA,0.559877929043733,-0.378137704853514,1.96906622252993,1.64633957058028,0.803473684119377,0,0.101583236720431,99.1088404754357,"PANCANCER","GDSC2",-0.229218447941403
"402","YK-4-279",1239,"RNA helicase A","Other","AHNAK_mut",15,940,0.0817065018710105,2.11225348428608,2.24707307618372,NA,NA,0.740877801721141,-0.134819591897643,1.53492794003787,1.65170295443316,0.988203215083298,0,0.101594621223599,99.2475987579344,"PANCANCER","GDSC2",-0.0817065018710105
"403","YK-4-279",1239,"RNA helicase A","Other","ALK_mut",13,942,0.30813941885317,1.74372626012879,2.25187266719248,NA,NA,0.161778840423158,-0.508146407063692,1.21736941007562,1.65385732494557,0.947092080712588,0,0.10159384915483,99.1088404754357,"PANCANCER","GDSC2",-0.30813941885317
"404","Piperlongumine",1243,"Induces reactive oxygen species","Other","ABCB1_mut",4,220,1.25117657795969,3.6978048969528,2.21210876067068,NA,NA,0.141413708370144,1.48569613628212,1.49991322825212,1.18258563071397,0.0114244564396478,1.44145897e-09,0.276892802780883,75.8278243245491,"PANCANCER","GDSC2",1.25117657795969
"405","Piperlongumine",1243,"Induces reactive oxygen species","Other","AHNAK_mut",3,221,0.285560591698786,2.57760155975539,2.23403774776513,NA,NA,0.517199423759686,0.343563811990256,0.759866931127702,1.20640334647405,0.788598865899755,3.44170456e-09,0.284573875497708,99.140555917305,"PANCANCER","GDSC2",0.285560591698786
"406","Piperlongumine",1243,"Induces reactive oxygen species","Other","ALK_mut",3,221,0.370645968398278,2.67843503967606,2.23266896749472,NA,NA,0.303458211202977,0.445766072181347,0.56549335992909,1.20692404851256,0.505465194702349,3.27245689e-09,0.284122191199766,99.140555917305,"PANCANCER","GDSC2",0.370645968398278
"407","Daporinad",1248,"NAMPT","Metabolism","ABCB1_mut",10,583,0.342637088332747,-4.31623145336682,-3.36572772451574,NA,NA,0.2940173229186,-0.950503728851078,2.67882969198618,2.77553034337764,0.796026102549571,0,0.00548963192525908,71.8356671240787,"PANCANCER","GDSC2",-0.342637088332747
"408","Daporinad",1248,"NAMPT","Metabolism","ACACA_mut",6,587,0.0221145362116569,-3.44254241778821,-3.3811351335939,NA,NA,0.965895552047407,-0.0614072841943147,3.33768915933969,2.77150946150176,0.753458192028523,0,0.00548831659986596,70.8791485660634,"PANCANCER","GDSC2",-0.0221145362116569
"409","Daporinad",1248,"NAMPT","Metabolism","AFF4_mut",7,586,0.707652221585185,-5.31789696465473,-3.35862849688356,NA,NA,0.0070577248373199,-1.95926846777118,1.31687816737151,2.77965299753385,0.139541175250354,0,0.00540271974013729,38.4941173104426,"PANCANCER","GDSC2",-0.707652221585185
"410","Daporinad",1248,"NAMPT","Metabolism","AHNAK_mut",8,585,0.0436500927632374,-3.50132692646001,-3.38012130344387,NA,NA,0.917877995407197,-0.121205623016137,3.19326960937677,2.77138312228249,0.817130713536395,0,0.00549018361359009,71.8356671240787,"PANCANCER","GDSC2",-0.0436500927632374
"411","Daporinad",1248,"NAMPT","Metabolism","ALK_mut",10,583,0.533569478623847,-4.83494507685649,-3.35683040678865,NA,NA,0.260503877497362,-1.47811467006785,3.88056860127236,2.74955018001459,0.807734213816629,0,0.00548994601259952,71.8356671240787,"PANCANCER","GDSC2",-0.533569478623847
"412","BMS-345541",1249,"IKK-1, IKK-2","Other","ABCB1_mut",15,874,0.00176235208353442,3.27812696289518,3.28045315438095,NA,NA,0.994473670582095,-0.00232619148576507,1.26680221899021,1.32077040081355,0.743866906169595,0,0.447681919447893,57.0518184764915,"PANCANCER","GDSC2",-0.00176235208353442
"413","BMS-345541",1249,"IKK-1, IKK-2","Other","ACACA_mut",10,879,0.138025944960386,3.10029697724755,3.28246301660967,NA,NA,0.565796144457281,-0.182166039362117,0.957569709405573,1.32299524555993,0.527977620210625,0,0.447604930742912,53.0843094397201,"PANCANCER","GDSC2",-0.138025944960386
"414","BMS-345541",1249,"IKK-1, IKK-2","Other","AFF4_mut",8,881,0.578293768173704,2.5251002186885,3.28727259889088,NA,NA,0.128708213596385,-0.762172380202388,1.24876626720805,1.3185033836616,0.128221116334382,0,0.44709889711005,41.0941901159296,"PANCANCER","GDSC2",-0.578293768173704
"415","BMS-345541",1249,"IKK-1, IKK-2","Other","AHNAK_mut",14,875,0.278147248809854,2.91927603690829,3.28619211069218,NA,NA,0.251525977087124,-0.366916073783898,1.13397971877489,1.32170165181222,0.248656726490919,0,0.447358616709651,45.5619577368216,"PANCANCER","GDSC2",-0.278147248809854
"416","BMS-345541",1249,"IKK-1, IKK-2","Other","ALK_mut",11,878,0.277233397029884,2.91918143376173,3.28493959635649,NA,NA,0.396397153284658,-0.365758162594759,1.362523925301,1.31881408612386,0.899485432556107,0,0.447705898254455,59.7759306445514,"PANCANCER","GDSC2",-0.277233397029884
"417","AZ960",1250,"JAK2, JAK3","Other, kinases","ABCB1_mut",15,874,0.0382200994546576,1.83524077745085,1.90119890800354,NA,NA,0.897580129899151,-0.065958130552692,1.93674890065048,1.7221501953481,0.477591139387652,0,0.365482100167323,71.1187363547978,"PANCANCER","GDSC2",-0.0382200994546576
"418","AZ960",1250,"JAK2, JAK3","Other, kinases","ACACA_mut",10,879,0.334536005395304,1.32960517809483,1.90657611544472,NA,NA,0.256904048427581,-0.57697093734989,1.49895352119967,1.72685124711419,0.0779015610400855,0,0.364756130471613,46.3908172485903,"PANCANCER","GDSC2",-0.334536005395304
"419","AZ960",1250,"JAK2, JAK3","Other, kinases","AFF4_mut",8,881,0.0474168363302725,1.81899285623144,1.90082237730647,NA,NA,0.905305902127449,-0.0818295210750359,1.87036042198301,1.72454928626698,0.393302709814311,0,0.36541955680943,68.7171286972377,"PANCANCER","GDSC2",-0.0474168363302725
"420","AZ960",1250,"JAK2, JAK3","Other, kinases","AHNAK_mut",14,875,0.322319860929074,1.35303857658272,1.9088387624968,NA,NA,0.162592306046605,-0.555800185914076,1.39171233522659,1.72883961505987,0.0690770402398549,0,0.364701288276076,43.5843230084799,"PANCANCER","GDSC2",-0.322319860929074
"421","AZ960",1250,"JAK2, JAK3","Other, kinases","ALK_mut",11,878,0.184909544361956,1.58498994897417,1.90403367633046,NA,NA,0.615974779803812,-0.319043727356286,2.03627697863057,1.72153592561847,0.623082582846376,0,0.365555361286831,73.2933689715367,"PANCANCER","GDSC2",-0.184909544361956
